,open_AAPL,high_AAPL,low_AAPL,close_AAPL,signal_AAPL,open_AMZN,high_AMZN,low_AMZN,close_AMZN,signal_AMZN,open_BABA,high_BABA,low_BABA,close_BABA,signal_BABA,open_BAC,high_BAC,low_BAC,close_BAC,signal_BAC,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,signal_GOOGL,open_INTC,high_INTC,low_INTC,close_INTC,signal_INTC,open_JPM,high_JPM,low_JPM,close_JPM,signal_JPM,open_META,high_META,low_META,close_META,signal_META,open_MSFT,high_MSFT,low_MSFT,close_MSFT,signal_MSFT,open_NFLX,high_NFLX,low_NFLX,close_NFLX,signal_NFLX,open_NVDA,high_NVDA,low_NVDA,close_NVDA,signal_NVDA,open_ORCL,high_ORCL,low_ORCL,close_ORCL,signal_ORCL,open_PFE,high_PFE,low_PFE,close_PFE,signal_PFE,open_T,high_T,low_T,close_T,signal_T,open_TSLA,high_TSLA,low_TSLA,close_TSLA,signal_TSLA,open_V,high_V,low_V,close_V,signal_V,open_WFC,high_WFC,low_WFC,close_WFC,signal_WFC,open_WMT,high_WMT,low_WMT,close_WMT,signal_WMT,open_XAU,high_XAU,low_XAU,close_XAU,signal_XAU,open_US500,high_US500,low_US500,close_US500,signal_US500,open_BTCUSD,high_BTCUSD,low_BTCUSD,close_BTCUSD,signal_BTCUSD,open_AUDJPY,high_AUDJPY,low_AUDJPY,close_AUDJPY,signal_AUDJPY,open_EURUSD,high_EURUSD,low_EURUSD,close_EURUSD,signal_EURUSD,open_GBPUSD,high_GBPUSD,low_GBPUSD,close_GBPUSD,signal_GBPUSD,open_USDCAD,high_USDCAD,low_USDCAD,close_USDCAD,signal_USDCAD,open_USDCHF,high_USDCHF,low_USDCHF,close_USDCHF,signal_USDCHF,open_USDJPY,high_USDJPY,low_USDJPY,close_USDJPY,signal_USDJPY
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185.01,8275.09,7993.28,8015.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.763,1560.612,1558.047,1559.236,0.0,3266.5,3270.52,3265.41,3266.64,0.0,8013.8,8174.9,7950.37,8170.01,0.0,75.56,75.659,75.522,75.591,0.0,1.1116,1.11186,1.11134,1.1116,0.0,1.30369,1.30437,1.30342,1.30435,0.0,1.30525,1.30659,1.30525,1.30659,0.0,0.97275,0.9735,0.97253,0.97313,0.0,109.527,109.58,109.502,109.545,0.0
2020-01-13,78.15,78.95,77.77,78.94,0.0,94.5,94.84,94.03,94.56,0.0,227.97,231.07,226.96,230.9,0.0,34.73,34.96,34.64,34.95,0.0,71.5,71.92,71.27,71.88,0.0,59.14,59.74,59.11,59.55,0.0,136.07,137.01,135.72,136.92,0.0,219.75,221.82,219.5,221.26,0.0,161.64,162.96,161.17,162.83,0.0,332.98,340.67,331.47,337.49,0.0,6.21,6.32,6.18,6.3,0.0,54.42,54.75,54.32,54.54,0.0,39.3,39.64,39.1,39.24,0.0,38.36,38.4,38.0,38.04,0.0,0.0,0.0,0.0,0.0,0.0,194.92,195.51,194.34,194.91,0.0,52.15,52.15,51.81,52.04,0.0,38.64,38.73,38.45,38.57,0.0,1559.236,1560.006,1544.96,1545.237,0.0,3267.46,3293.45,3266.01,3293.21,0.0,8170.52,8186.86,8039.31,8099.35,0.0,75.589,76.004,75.553,75.874,0.0,1.1116,1.11466,1.11124,1.11344,0.0,1.30432,1.30446,1.2961,1.29861,0.0,1.30664,1.30671,1.30315,1.30556,0.0,0.97317,0.97356,0.9694,0.97086,0.0,109.548,109.992,109.532,109.992,0.0
2020-01-14,79.2,79.37,78.03,78.47,0.0,93.66,93.82,92.93,93.31,0.0,227.95,228.04,224.85,226.3,0.0,35.21,35.58,35.06,35.27,0.0,71.89,72.09,71.56,71.73,0.0,59.51,59.7,59.16,59.37,0.0,140.28,140.73,138.57,138.63,0.0,220.86,222.31,219.0,219.69,0.0,162.63,163.49,161.96,162.17,0.0,340.83,341.22,335.39,338.33,0.0,6.23,6.25,6.17,6.19,0.0,54.53,55.14,54.5,54.94,0.0,39.35,39.91,39.21,39.88,0.0,37.94,38.13,37.93,38.03,0.0,0.0,0.0,0.0,0.0,0.0,195.62,196.36,195.08,195.95,0.0,50.24,50.7,49.35,49.42,0.0,38.48,38.72,38.48,38.59,0.0,1545.245,1549.984,1535.92,1549.547,0.0,3294.45,3296.19,3275.03,3278.84,0.0,8100.53,8877.78,8095.98,8802.18,0.0,75.875,76.101,75.699,75.736,0.0,1.11343,1.11442,1.11042,1.11274,0.0,1.2986,1.30326,1.29541,1.30208,0.0,1.30559,1.30789,1.30465,1.30663,0.0,0.97091,0.97129,0.96652,0.96707,0.0,110.0,110.207,109.808,109.846,0.0
2020-01-15,78.51,78.85,77.38,77.49,0.0,93.38,93.92,92.75,92.96,0.0,227.14,227.74,224.32,224.79,0.0,34.56,34.7,34.42,34.47,0.0,71.89,72.01,71.57,71.72,0.0,59.27,59.6,58.73,58.77,0.0,138.52,138.53,136.12,136.38,0.0,220.82,221.62,220.11,220.57,0.0,163.1,163.84,162.87,163.11,0.0,338.62,343.02,337.16,337.96,0.0,6.17,6.2,6.11,6.12,0.0,54.96,55.14,54.66,54.75,0.0,40.36,40.72,40.33,40.37,0.0,37.95,38.0,37.77,37.83,0.0,0.0,0.0,0.0,0.0,0.0,197.63,200.09,197.11,199.3,0.0,48.34,48.56,47.96,48.08,0.0,38.32,38.6,38.16,38.33,0.0,1549.538,1558.131,1546.389,1556.301,0.0,3280.63,3299.29,3278.2,3296.83,0.0,8799.84,8891.81,8549.62,8802.94,0.0,75.736,76.031,75.578,75.893,0.0,1.11274,1.1163,1.11184,1.11521,0.0,1.30208,1.30533,1.29844,1.30396,0.0,1.30663,1.30775,1.30346,1.30398,0.0,0.9671,0.96798,0.96301,0.96367,0.0,109.848,109.997,109.787,109.874,0.0
2020-01-16,78.69,78.88,78.01,78.64,0.0,93.92,94.12,93.29,93.77,0.0,224.61,224.98,222.69,223.47,0.0,34.78,34.83,34.58,34.72,0.0,71.97,72.41,71.97,72.3,0.0,59.16,59.64,59.15,59.64,0.0,137.41,137.85,136.81,137.11,0.0,221.54,222.48,220.38,221.49,0.0,164.26,165.61,164.14,165.61,0.0,340.66,341.58,335.82,338.2,0.0,6.22,6.23,6.17,6.21,0.0,55.03,55.39,54.92,55.38,0.0,40.47,40.55,40.2,40.36,0.0,37.87,38.09,37.75,37.97,0.0,0.0,0.0,0.0,0.0,0.0,199.79,201.39,199.71,201.13,0.0,48.55,49.28,48.47,49.14,0.0,38.5,38.6,38.43,38.6,0.0,1556.321,1558.086,1548.004,1552.193,0.0,3296.88,3323.15,3294.66,3319.69,0.0,8802.98,8845.57,8577.2,8708.37,0.0,75.895,76.241,75.866,76.005,0.0,1.11522,1.11721,1.11278,1.11368,0.0,1.30395,1.30826,1.30252,1.30764,0.0,1.30398,1.30556,1.30318,1.30409,0.0,0.96371,0.96519,0.96128,0.96493,0.0,109.878,110.218,109.873,110.174,0.0
2020-01-17,78.97,79.45,78.77,79.42,0.0,93.63,93.81,92.85,93.0,0.0,225.59,226.86,225.3,226.75,0.0,34.73,34.8,34.57,34.63,0.0,72.82,73.82,72.81,73.81,0.0,59.59,59.67,59.23,59.5,0.0,137.59,138.24,137.43,137.92,0.0,220.89,222.25,220.57,221.8,0.0,166.07,166.69,165.33,166.62,0.0,338.92,341.43,337.29,339.16,0.0,6.22,6.23,6.18,6.2,0.0,55.43,55.46,54.83,54.95,0.0,40.56,40.66,40.28,40.37,0.0,38.07,38.4,38.04,38.24,0.0,0.0,0.0,0.0,0.0,0.0,200.34,204.45,199.89,204.13,0.0,49.13,49.22,48.52,49.02,0.0,38.67,38.71,38.26,38.28,0.0,1552.196,1561.205,1549.392,1557.123,0.0,3318.99,3330.06,3316.78,3323.49,0.0,8708.21,9004.6,8656.79,8884.48,0.0,76.004,76.162,75.703,75.739,0.0,1.11368,1.11423,1.10861,1.10925,0.0,1.30763,1.3118,1.30129,1.3015,0.0,1.30409,1.30745,1.30334,1.30671,0.0,0.96496,0.96953,0.96451,0.96774,0.0,110.176,110.284,110.048,110.151,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8884.25,8969.49,8796.44,8898.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.996,1558.996,1556.341,1557.029,0.0,3324.2,3328.31,3323.56,3328.31,0.0,8896.81,9170.02,8476.61,8691.46,0.0,75.666,75.83,75.665,75.82,0.0,1.10907,1.10942,1.1088,1.10942,0.0,1.29986,1.30059,1.29961,1.30057,0.0,1.30587,1.30664,1.30587,1.30641,0.0,0.96766,0.96819,0.96764,0.96813,0.0,110.088,110.184,110.088,110.182,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.024,1562.699,1556.676,1561.226,0.0,3328.44,3328.76,3319.25,3323.56,0.0,8690.64,8730.73,8505.41,8628.23,0.0,75.82,75.891,75.523,75.75,0.0,1.10943,1.1102,1.10766,1.1096,0.0,1.30054,1.30102,1.29619,1.3003,0.0,1.30642,1.30718,1.30431,1.30451,0.0,0.96816,0.9699,0.96758,0.96836,0.0,110.183,110.214,110.113,110.169,0.0
2020-01-21,79.35,79.73,79.05,79.12,0.0,93.13,94.43,93.0,94.42,0.0,221.49,222.35,220.69,222.11,0.0,34.37,34.48,34.28,34.32,0.0,73.55,74.47,73.5,74.18,0.0,60.6,61.21,60.48,60.66,0.0,137.45,138.03,136.94,137.01,0.0,220.53,221.83,219.08,221.1,0.0,166.81,168.1,166.43,166.6,0.0,334.78,339.79,333.03,339.48,0.0,6.18,6.23,6.18,6.2,0.0,54.97,55.32,54.94,55.19,0.0,40.14,40.55,40.12,40.24,0.0,38.3,38.6,38.16,38.49,0.0,0.0,0.0,0.0,0.0,0.0,204.26,208.34,204.24,206.91,0.0,49.24,49.84,49.12,49.27,0.0,38.38,38.52,38.16,38.47,0.0,1561.223,1568.556,1546.363,1556.515,0.0,3323.81,3330.38,3308.12,3321.26,0.0,8628.28,8763.49,8484.23,8719.5,0.0,75.75,75.81,75.106,75.252,0.0,1.1096,1.11176,1.108,1.10849,0.0,1.30034,1.30829,1.29954,1.30454,0.0,1.30452,1.30793,1.30443,1.30735,0.0,0.9684,0.96898,0.96611,0.96878,0.0,110.171,110.218,109.758,109.907,0.0
2020-01-22,79.54,79.98,79.31,79.48,0.0,94.49,95.1,94.21,94.4,0.0,224.76,225.18,221.96,222.67,0.0,34.33,34.39,34.21,34.35,0.0,74.71,75.0,74.12,74.27,0.0,61.34,62.5,61.21,62.48,0.0,137.22,137.22,136.35,136.8,0.0,221.92,222.59,221.32,221.64,0.0,167.27,167.41,165.62,165.68,0.0,330.27,336.13,323.52,325.52,0.0,6.29,6.34,6.24,6.25,0.0,55.57,55.57,54.58,54.67,0.0,40.23,40.29,39.87,40.09,0.0,38.81,39.1,38.74,39.05,0.0,0.0,0.0,0.0,0.0,0.0,209.0,210.06,207.56,207.84,0.0,48.89,48.94,48.28,48.47,0.0,38.48,38.83,38.48,38.73,0.0,1556.47,1563.726,1550.184,1561.416,0.0,3322.64,3338.17,3314.7,3315.28,0.0,8719.7,8786.9,8565.54,8658.47,0.0,75.254,75.404,75.028,75.07,0.0,1.10849,1.1098,1.10699,1.10954,0.0,1.30454,1.31524,1.30342,1.31433,0.0,1.30735,1.31519,1.3036,1.31408,0.0,0.96882,0.97281,0.96734,0.96736,0.0,109.908,110.092,109.674,109.731,0.0
2020-01-23,79.17,79.85,79.03,79.78,0.0,93.95,94.48,93.68,94.36,0.0,218.28,220.05,217.02,219.6,0.0,33.85,34.22,33.71,34.16,0.0,74.46,74.63,74.05,74.36,0.0,62.89,63.67,62.8,63.37,0.0,135.32,136.71,134.68,136.55,0.0,220.3,221.43,219.35,219.97,0.0,165.86,166.54,165.48,166.31,0.0,329.11,347.08,326.79,347.02,0.0,6.22,6.33,6.21,6.32,0.0,54.39,54.94,54.25,54.88,0.0,40.24,40.72,40.04,40.65,0.0,38.64,38.76,38.52,38.57,0.0,0.0,0.0,0.0,0.0,0.0,207.26,207.61,205.24,206.81,0.0,48.13,48.41,47.96,48.24,0.0,38.64,38.69,38.34,38.56,0.0,1561.427,1567.913,1551.941,1560.938,0.0,3315.33,3332.46,3302.17,3331.04,0.0,8658.49,8662.71,8275.87,8378.61,0.0,75.07,75.487,74.648,74.962,0.0,1.10955,1.11083,1.10362,1.10543,0.0,1.31435,1.31508,1.30966,1.31186,0.0,1.31414,1.3171,1.31236,1.31275,0.0,0.96738,0.97031,0.96685,0.96955,0.0,109.731,109.761,109.265,109.554,0.0
2020-01-24,80.31,80.81,79.36,79.5,0.0,94.52,94.68,92.35,92.9,0.0,218.63,219.73,211.27,212.48,0.0,33.95,33.96,33.25,33.41,0.0,74.51,74.56,73.14,73.21,0.0,68.33,69.25,67.65,68.05,0.0,135.88,135.93,132.28,132.93,0.0,221.29,221.49,216.07,217.1,0.0,167.18,167.42,164.38,164.52,0.0,352.16,359.73,346.74,352.86,0.0,6.41,6.41,6.21,6.23,0.0,55.06,55.11,53.85,53.95,0.0,40.44,40.51,39.51,39.53,0.0,38.53,38.74,38.21,38.37,0.0,0.0,0.0,0.0,0.0,0.0,207.77,207.9,204.18,204.4,0.0,47.99,47.99,47.16,47.41,0.0,38.52,38.58,38.04,38.05,0.0,1560.932,1575.777,1556.562,1571.557,0.0,3330.77,3337.55,3281.44,3291.73,0.0,8379.05,8509.54,8215.95,8422.04,0.0,75.028,75.163,74.426,74.552,0.0,1.10548,1.10611,1.10196,1.10276,0.0,1.31187,1.31716,1.30569,1.30748,0.0,1.31273,1.31521,1.31172,1.31412,0.0,0.96958,0.97177,0.96916,0.97107,0.0,109.559,109.648,109.17,109.285,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8422.11,8431.74,8256.71,8321.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.283,1588.565,1581.283,1582.713,0.0,3268.0,3268.47,3253.74,3260.26,0.0,8322.1,8597.19,8275.09,8596.01,0.0,74.215,74.294,73.997,73.999,0.0,1.10294,1.10334,1.10243,1.10243,0.0,1.3076,1.3076,1.30606,1.3061,0.0,1.31533,1.3161,1.31492,1.31608,0.0,0.97037,0.97058,0.96909,0.97001,0.0,108.949,109.006,108.729,108.795,0.0
2020-01-27,77.45,77.92,76.87,77.36,0.0,91.51,92.02,91.29,91.4,0.0,205.53,207.93,203.46,204.97,0.0,32.9,33.09,32.77,32.81,0.0,71.58,71.79,70.95,71.59,0.0,66.77,67.13,65.62,65.76,0.0,131.07,132.92,130.85,132.28,0.0,214.84,216.0,214.07,214.81,0.0,161.81,163.27,161.53,162.27,0.0,348.94,349.48,340.89,342.7,0.0,5.98,6.06,5.94,6.0,0.0,53.34,53.49,52.69,52.77,0.0,39.32,40.18,39.27,40.04,0.0,38.28,38.53,38.16,38.26,0.0,0.0,0.0,0.0,0.0,0.0,201.68,203.28,201.29,201.6,0.0,46.97,47.38,46.89,47.09,0.0,37.88,38.73,37.88,38.62,0.0,1582.753,1586.231,1575.88,1581.109,0.0,3263.76,3270.18,3234.98,3248.87,0.0,8596.2,8989.59,8553.47,8891.78,0.0,73.998,74.309,73.541,73.649,0.0,1.10243,1.10373,1.10095,1.10192,0.0,1.30609,1.31044,1.30403,1.30588,0.0,1.31612,1.31989,1.31475,1.31876,0.0,0.97008,0.97189,0.96816,0.96985,0.0,108.797,109.133,108.796,108.926,0.0
2020-01-28,78.29,79.58,78.1,79.4,0.0,91.63,92.89,91.51,92.74,0.0,207.49,210.86,207.16,210.49,0.0,33.01,33.45,32.92,33.29,0.0,71.66,72.71,71.5,72.62,0.0,66.45,67.55,65.93,67.37,0.0,132.82,134.93,132.44,134.8,0.0,214.09,218.68,213.49,218.22,0.0,163.05,165.64,163.05,165.48,0.0,343.0,352.22,343.0,349.52,0.0,6.03,6.23,6.02,6.21,0.0,52.72,53.64,52.68,53.48,0.0,38.58,38.82,37.65,37.89,0.0,38.56,38.76,38.47,38.71,0.0,0.0,0.0,0.0,0.0,0.0,202.14,203.8,202.08,203.34,0.0,47.46,47.75,47.26,47.41,0.0,38.81,38.95,38.64,38.92,0.0,1581.106,1583.008,1565.569,1568.485,0.0,3249.87,3286.42,3243.75,3276.43,0.0,8891.78,9408.11,8879.44,9382.44,0.0,73.652,73.858,73.295,73.815,0.0,1.10192,1.10248,1.09978,1.10219,0.0,1.30589,1.30647,1.29754,1.3023,0.0,1.31876,1.3205,1.3154,1.31637,0.0,0.96987,0.9741,0.96785,0.97288,0.0,108.928,109.233,108.757,109.131,0.0
2020-01-29,81.05,81.94,80.34,81.49,0.0,93.51,93.72,92.75,93.06,0.0,211.29,213.9,209.49,212.4,0.0,33.36,33.4,32.98,33.09,0.0,73.04,73.18,72.26,72.99,0.0,67.25,67.54,66.15,66.3,0.0,135.01,135.51,133.66,134.82,0.0,220.83,224.12,218.45,223.92,0.0,166.89,168.63,165.6,168.21,0.0,345.94,347.06,338.46,342.91,0.0,6.19,6.22,6.1,6.15,0.0,53.59,53.7,53.16,53.18,0.0,37.87,37.99,37.22,37.23,0.0,38.36,38.36,37.05,37.23,0.0,0.0,0.0,0.0,0.0,0.0,203.17,205.89,202.47,205.23,0.0,47.62,47.86,47.24,47.38,0.0,38.88,39.02,38.74,38.76,0.0,1568.499,1577.928,1563.367,1577.068,0.0,3276.22,3293.7,3266.85,3274.56,0.0,9381.93,9430.69,9220.49,9284.12,0.0,73.814,74.005,73.444,73.587,0.0,1.10219,1.10274,1.09922,1.10136,0.0,1.30231,1.30274,1.29896,1.30206,0.0,1.31637,1.3209,1.31582,1.31977,0.0,0.9729,0.97662,0.97262,0.97316,0.0,109.133,109.252,108.942,108.982,0.0
2020-01-30,80.97,81.0,79.67,80.66,0.0,93.4,93.61,92.52,93.61,0.0,209.41,209.65,205.0,207.99,0.0,32.94,33.36,32.65,33.35,0.0,72.09,72.63,71.78,72.59,0.0,66.09,66.22,64.91,66.15,0.0,134.57,135.6,133.15,135.52,0.0,208.87,211.34,207.41,209.41,0.0,173.27,173.49,170.68,173.03,0.0,346.37,347.84,339.27,346.74,0.0,6.13,6.16,5.98,6.12,0.0,52.88,53.16,52.26,53.12,0.0,36.9,37.13,36.67,36.9,0.0,36.76,37.33,36.68,37.31,0.0,0.0,0.0,0.0,0.0,0.0,204.94,207.59,203.47,207.44,0.0,47.27,47.78,47.02,47.73,0.0,38.68,38.88,38.43,38.84,0.0,1577.05,1585.917,1572.298,1575.149,0.0,3273.8,3296.07,3241.12,3290.16,0.0,9285.11,9557.36,9181.19,9497.94,0.0,73.593,73.629,72.802,73.017,0.0,1.10135,1.10389,1.10067,1.10286,0.0,1.30208,1.31096,1.29779,1.3085,0.0,1.31978,1.3226,1.319,1.32113,0.0,0.9732,0.97326,0.96796,0.96942,0.0,108.984,109.043,108.582,108.879,0.0
2020-01-31,80.23,80.23,77.06,77.48,0.0,101.43,102.46,100.11,100.56,0.0,205.55,207.87,204.63,206.62,0.0,32.99,33.1,32.63,32.75,0.0,72.68,72.75,71.41,71.54,0.0,65.43,65.45,63.65,63.83,0.0,134.26,134.27,131.44,132.0,0.0,206.05,207.38,201.05,201.76,0.0,172.13,172.13,169.49,170.12,0.0,345.62,345.84,340.82,344.39,0.0,6.07,6.07,5.87,5.9,0.0,53.21,53.21,52.26,52.42,0.0,37.14,37.41,37.0,37.11,0.0,37.37,37.72,37.36,37.52,0.0,0.0,0.0,0.0,0.0,0.0,203.27,203.31,198.2,198.83,0.0,47.31,47.35,46.73,46.92,0.0,38.6,38.64,37.96,38.07,0.0,1575.15,1589.377,1570.968,1586.815,0.0,3288.13,3298.36,3213.7,3228.21,0.0,9498.5,9514.54,9193.78,9334.06,0.0,73.015,73.433,72.455,72.523,0.0,1.10285,1.10913,1.10167,1.10905,0.0,1.30849,1.32054,1.30839,1.32048,0.0,1.32117,1.32525,1.3195,1.32349,0.0,0.96947,0.97126,0.96291,0.96308,0.0,108.884,109.13,108.31,108.35,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9334.2,9452.09,9282.51,9375.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
